t;u;theta_1
44405.34;328.61;33914.92
44415.35;302.65;34271.92
44425.37;273.25;34661.37
44435.36;240.84;35018.37
44445.38;205.65;35407.83
44455.38;168.15;35829.73
44465.39;128.72;36219.19
44475.40;87.82;36608.64
44485.41;45.90;37030.55
44495.43;3.40;37452.46
44505.45;-39.13;37874.37
44515.46;-81.23;38231.36
44525.47;-122.43;38555.91
44535.48;-162.28;38815.54
44545.49;-200.30;39042.73
44555.51;-236.05;39205.00
44565.52;-269.14;39302.36
44575.53;-299.18;39334.82
44585.54;-325.80;39334.82
44595.56;-348.72;39302.36
44605.57;-367.66;39237.45
44615.58;-382.40;39107.64
44625.60;-392.76;38977.82
44635.62;-398.61;38783.09
44645.63;-399.88;38588.36
44655.64;-396.55;38328.73
44665.65;-388.66;38069.09
44675.66;-376.28;37777.00
44685.67;-359.53;37452.46
44695.69;-338.63;37127.91
44705.70;-313.80;36770.91
44715.72;-285.30;36413.91
44725.73;-253.51;36056.91
44735.74;-218.74;35699.92
44745.76;-181.39;35310.46
44755.77;-141.93;34953.46
44765.78;-100.80;34564.01
44775.80;-58.47;34174.56
44785.81;-15.42;33785.10
44795.82;27.81;33363.20
44805.84;70.77;33038.65
44815.85;112.90;32714.11
44825.86;153.73;32454.47
44835.87;192.76;32259.74
44845.88;229.55;32097.47
44855.89;263.68;32000.11
44865.90;294.71;32000.11
44875.92;322.32;32000.11
44885.92;346.09;32065.02
44895.93;365.81;32162.38
44905.95;381.22;32324.66
44915.96;392.12;32486.92
44925.96;398.38;32681.65
44935.98;399.93;32908.83
44945.98;396.73;33136.01
44956.00;388.80;33395.65
44966.01;376.24;33687.74
44976.02;359.20;34012.29
44986.03;337.86;34336.83
44996.04;312.48;34693.83
45006.07;283.33;35050.83
45016.07;250.80;35407.83
45026.08;215.23;35797.28
45036.10;177.06;36154.28
45046.10;136.77;36543.73
45056.12;94.76;36965.64
45066.13;51.64;37355.09
45076.14;7.85;37777.00
45086.16;-36.07;38198.91
45096.16;-79.55;38555.91
45106.17;-122.11;38848.00
45116.19;-163.22;39107.64
45126.21;-202.39;39334.82
45136.21;-239.10;39464.63
45146.23;-272.93;39594.46
45156.23;-303.46;39626.91
45166.25;-330.31;39626.91
45176.26;-353.18;39594.46
45186.27;-371.73;39529.54
45196.28;-385.76;39399.73
45206.30;-395.08;39269.91
45216.31;-399.57;39075.18
45226.32;-399.17;38880.45
45236.33;-393.87;38620.82
45246.35;-383.73;38361.18
45256.35;-368.88;38069.09
45266.37;-349.47;37744.55
45276.39;-325.74;37420.00
45286.39;-298.00;37063.00
45296.41;-266.54;36738.46
45306.41;-231.80;36349.01
45316.43;-194.13;35992.01
45326.44;-154.07;35635.01
45336.45;-112.07;35245.55
45346.47;-68.62;34856.10
45356.48;-24.32;34466.65
45366.50;20.33;34077.19
45376.51;64.74;33752.65
45386.52;108.34;33460.56
45396.54;150.64;33200.92
45406.55;191.06;33006.19
45416.56;229.11;32843.92
45426.57;264.33;32746.56
45436.58;296.24;32714.11
45446.60;324.47;32746.56
45456.61;348.62;32811.47
45466.63;368.40;32908.83
45476.64;383.55;33038.65
45486.66;393.86;33200.92
45496.67;399.21;33395.65
45506.68;399.51;33622.83
45516.69;394.75;33850.01
45526.70;384.99;34142.10
45536.71;370.34;34434.19
45546.73;350.99;34726.28
45556.73;327.16;35050.83
45566.76;299.12;35407.83
45576.76;267.30;35764.83
45586.78;232.01;36121.82
45596.79;193.76;36478.82
45606.80;153.02;36868.27
45616.81;110.31;37257.73
45626.82;66.14;37647.19
45636.83;21.08;38069.09
45646.85;-24.25;38491.00
45656.85;-69.30;38815.54
45666.87;-113.51;39140.09
45676.88;-156.24;39399.73
45686.89;-197.00;39594.46
45696.90;-235.22;39756.73
45706.91;-270.44;39854.08
45716.92;-302.16;39919.00
45726.93;-330.00;39919.00
45736.94;-353.58;39886.54
45746.96;-372.57;39821.63
45756.98;-386.73;39724.27
45766.99;-395.85;39594.46
45777.00;-399.82;39399.73
45787.02;-398.57;39205.00
45797.03;-392.11;38977.82
45807.05;-380.51;38718.18
45817.06;-363.92;38426.09
45827.07;-342.55;38134.00
45837.09;-316.66;37809.46
45847.10;-286.59;37452.46
45857.12;-252.74;37127.91
45867.12;-215.55;36738.46
45877.14;-175.51;36381.46
45887.15;-133.08;36024.46
45897.16;-88.91;35635.01
45907.17;-43.54;35278.01
45917.17;2.42;34888.55
45927.19;48.44;34596.46
45937.21;93.81;34271.92
45947.21;137.95;34044.74
45957.23;180.29;33850.01
45967.24;220.23;33687.74
45977.25;257.27;33590.37
45987.26;290.89;33557.92
45997.28;320.66;33557.92
46007.29;346.15;33590.37
46017.31;367.01;33655.28
46027.32;382.94;33752.65
46037.33;393.74;33882.46
46047.33;399.25;34077.19
46057.35;399.39;34271.92
46067.36;394.15;34499.10
46077.38;383.57;34726.28
46087.38;367.82;35018.37
46097.40;347.06;35310.46
46107.41;321.60;35635.01
46117.42;291.77;35959.55
46127.44;257.94;36284.10
46137.45;220.59;36673.55
46147.47;180.20;37030.55
46157.49;137.28;37387.55
46167.51;92.54;37777.00
46177.51;46.50;38166.45
46187.53;-0.23;38555.91
46197.55;-46.96;38912.91
46207.56;-93.09;39205.00
46217.57;-137.95;39464.63
46227.59;-180.96;39659.36
46237.60;-221.48;39821.63
46247.61;-258.97;39919.00
46257.62;-292.92;39983.91
46267.62;-322.83;39983.91
46277.64;-348.33;39951.45
46287.65;-369.01;39854.08
46297.67;-384.61;39756.73
46307.68;-394.86;39626.91
46317.69;-399.64;39432.18
46327.71;-398.86;39237.45
46337.71;-392.54;39010.27
46347.73;-380.73;38750.64
46357.75;-363.60;38458.55
46367.75;-341.40;38134.00
46377.76;-314.41;37809.46
46387.77;-282.99;37484.91
46397.79;-247.57;37127.91
46407.80;-208.69;36738.46
46417.81;-166.83;36381.46
46427.82;-122.60;36024.46
46437.83;-76.64;35635.01
46447.83;-29.56;35278.01
46457.85;17.96;34888.55
46467.85;65.27;34564.01
46477.87;111.67;34271.92
46487.88;156.52;34044.74
46497.90;199.23;33850.01
46507.91;239.06;33687.74
46517.92;275.57;33622.83
46527.94;308.15;33557.92
46537.96;336.37;33590.37
46547.96;359.78;33622.83
46557.98;378.07;33687.74
46567.99;390.97;33785.10
46578.00;398.27;33947.37
46588.02;399.86;34109.65
46598.04;395.70;34304.37
46608.04;385.86;34531.55
46618.05;370.46;34791.19
46628.06;349.71;35050.83
46638.07;323.90;35375.37
46648.08;293.41;35667.46
46658.09;258.65;35992.01
46668.10;220.11;36349.01
46678.12;178.35;36673.55
46688.13;134.01;37063.00
46698.14;87.66;37420.00
46708.15;40.04;37777.00
46718.17;-8.22;38166.45
46728.17;-56.38;38491.00
46738.19;-103.78;38783.09
46748.20;-149.63;39042.73
46758.21;-193.34;39205.00
46768.22;-234.24;39367.27
46778.24;-271.75;39464.63
46788.25;-305.30;39497.09
46798.26;-334.33;39464.63
46808.28;-358.48;39432.18
46818.28;-377.34;39334.82
46828.29;-390.65;39205.00
46838.31;-398.20;39075.18
46848.32;-399.86;38880.45
46858.33;-395.58;38653.27
46868.35;-385.43;38393.64
46878.36;-369.55;38134.00
46888.37;-348.17;37841.91
46898.38;-321.58;37517.36
46908.40;-290.17;37192.82
46918.40;-254.44;36835.82
46928.42;-214.86;36478.82
46938.42;-172.07;36121.82
46948.43;-126.66;35764.83
46958.45;-79.28;35407.83
46968.46;-30.71;35050.83
46978.48;18.38;34661.37
46988.50;67.20;34369.28
46998.50;115.02;34077.19
47008.52;161.16;33817.56
47018.53;204.87;33655.28
47028.55;245.52;33525.47
47038.55;282.46;33428.10
47048.57;315.12;33428.10
47058.57;343.04;33460.56
47068.59;365.77;33557.92
47078.60;382.93;33655.28
47088.62;394.26;33817.56
47098.63;399.58;33979.83
47108.64;398.79;34207.01
47118.65;391.90;34434.19
47128.66;379.00;34661.37
47138.68;360.27;34953.46
47148.69;336.00;35245.55
47158.70;306.54;35570.10
47168.71;272.35;35894.64
47178.73;233.93;36251.64
47188.74;191.86;36608.64
47198.76;146.79;36965.64
47208.76;99.45;37355.09
47218.78;50.56;37712.09
47228.79;0.81;38101.55
47238.80;-48.98;38491.00
47248.82;-98.04;38815.54
47258.83;-145.59;39107.64
47268.84;-190.88;39334.82
47278.86;-233.28;39529.54
47288.87;-272.01;39659.36
47298.88;-306.50;39724.27
47308.89;-336.21;39756.73
47318.91;-360.68;39724.27
47328.92;-379.49;39659.36
47338.94;-392.34;39529.54
47348.95;-399.01;39399.73
47358.96;-399.39;39205.00
47368.97;-393.46;39010.27
47378.98;-381.32;38783.09
47388.99;-363.13;38491.00
47399.01;-339.15;38231.36
47409.01;-309.79;37906.82
47419.03;-275.48;37582.27
47429.04;-236.78;37257.73
47439.05;-194.25;36900.73
47449.07;-148.58;36543.73
47459.08;-100.54;36186.73
47469.10;-50.85;35829.73
47479.10;-0.35;35472.74
47489.12;50.21;35115.74
47499.13;100.03;34791.19
47509.14;148.22;34531.55
47519.16;194.10;34304.37
47529.17;236.87;34142.10
47539.19;275.84;34012.29
47549.20;310.38;33947.37
47559.21;339.88;33947.37
47569.23;363.94;34012.29
47579.23;382.07;34077.19
47589.25;394.04;34174.56
47599.26;399.59;34336.83
47609.28;398.64;34499.10
47619.29;391.18;34726.28
47629.30;377.33;34921.01
47639.31;357.31;35180.64
47649.33;331.42;35472.74
47659.35;300.05;35764.83
47669.35;263.79;36089.37
47679.36;223.16;36413.91
47689.37;178.83;36738.46
47699.38;131.53;37095.46
47709.39;82.01;37452.46
47719.41;31.08;37809.46
47729.42;-20.38;38166.45
47739.44;-71.50;38491.00
47749.44;-121.48;38783.09
47759.46;-169.49;39010.27
47769.48;-214.73;39172.55
47779.49;-256.40;39302.36
47789.50;-293.83;39367.27
47799.51;-326.37;39399.73
47809.53;-353.49;39399.73
47819.54;-374.70;39334.82
47829.55;-389.65;39269.91
47839.57;-398.07;39140.09
47849.57;-399.80;38977.82
47859.59;-394.81;38783.09
47869.60;-383.18;38555.91
47879.61;-365.06;38328.73
47889.62;-340.78;38036.64
47899.64;-310.70;37744.55
47909.65;-275.34;37452.46
47919.67;-235.27;37095.46
47929.69;-191.19;36770.91
47939.70;-143.83;36413.91
47949.72;-93.99;36089.37
47959.72;-42.57;35732.37
47969.74;9.68;35375.37
47979.75;61.79;35083.28
47989.77;112.85;34856.10
47999.78;162.05;34628.92
48009.80;208.47;34434.19
48019.82;251.36;34336.83
48029.82;289.90;34271.92
48039.84;323.51;34271.92
48049.85;351.56;34271.92
48059.86;373.54;34336.83
48069.87;389.09;34466.65
48079.89;397.90;34596.46
48089.91;399.83;34726.28
48099.91;394.81;34921.01
48109.93;382.92;35148.19
48119.94;364.36;35407.83
48129.95;339.43;35667.46
48139.97;308.54;35959.55
48149.98;272.26;36284.10
48159.99;231.21;36608.64
48170.00;186.04;36933.19
48180.01;137.60;37257.73
48190.03;86.68;37647.19
48200.05;34.19;38004.18
48210.07;-18.92;38361.18
48220.08;-71.71;38685.73
48230.08;-123.24;38945.37
48240.10;-172.69;39205.00
48250.12;-219.10;39367.27
48260.12;-261.61;39497.09
48270.14;-299.53;39562.00
48280.14;-332.13;39562.00
48290.16;-358.86;39529.54
48300.17;-379.21;39432.18
48310.18;-392.79;39334.82
48320.20;-399.37;39172.55
48330.21;-398.79;38977.82
48340.23;-391.05;38750.64
48350.24;-376.30;38491.00
48360.26;-354.76;38231.36
48370.27;-326.82;37939.27
48380.28;-292.99;37614.73
48390.30;-253.79;37290.19
48400.31;-210.04;36933.19
48410.32;-162.44;36608.64
48420.33;-111.85;36251.64
48430.34;-59.23;35894.64
48440.35;-5.49;35537.64
48450.36;48.39;35180.64
48460.38;101.48;34888.55
48470.40;152.73;34628.92
48480.41;201.20;34401.74
48490.42;246.03;34239.46
48500.42;286.35;34142.10
48510.44;321.49;34077.19
48520.46;350.73;34077.19
48530.47;373.53;34109.65
48540.49;389.48;34174.56
48550.50;398.24;34271.92
48560.51;399.65;34401.74
48570.53;393.66;34564.01
48580.54;380.37;34758.74
48590.56;360.02;34985.92
48600.57;332.97;35245.55
48610.58;299.71;35505.19
48620.59;260.83;35797.28
48630.60;217.09;36089.37
48640.61;169.25;36413.91
48650.63;118.20;36738.46
48660.64;64.91;37095.46
48670.66;10.36;37452.46
48680.66;-44.42;37777.00
48690.67;-98.40;38069.09
48700.69;-150.55;38328.73
48710.69;-199.89;38555.91
48720.71;-245.51;38685.73
48730.72;-286.51;38783.09
48740.73;-322.13;38815.54
48750.75;-351.66;38815.54
48760.76;-374.54;38750.64
48770.77;-390.30;38653.27
48780.78;-398.64;38523.46
48790.80;-399.38;38361.18
48800.82;-392.49;38166.45
48810.83;-378.08;37906.82
48820.84;-356.44;37679.64
48830.85;-327.94;37387.55
48840.87;-293.13;37095.46
48850.87;-252.66;36770.91
48860.90;-207.23;36446.37
48870.91;-157.86;36121.82
48880.92;-105.39;35764.83
48890.92;-50.86;35440.28
48900.94;4.73;35115.74
48910.95;60.27;34823.65
48920.96;114.65;34564.01
48930.98;166.91;34336.83
48941.00;215.91;34174.56
48951.01;260.73;34077.19
48961.02;300.46;34012.29
48971.05;334.40;34012.29
48981.05;361.76;34044.74
48991.07;382.07;34109.65
49001.08;394.87;34207.01
49011.10;399.92;34336.83
49021.11;397.09;34531.55
49031.13;386.43;34726.28
49041.14;368.12;34953.46
49051.16;342.52;35180.64
49061.17;310.10;35472.74
49071.19;271.53;35764.83
49081.19;227.54;36056.91
49091.21;179.00;36381.46
49101.21;126.86;36706.00
49111.23;72.14;37063.00
49121.24;15.95;37387.55
49131.25;-40.61;37744.55
49141.26;-96.40;38036.64
49151.28;-150.28;38296.28
49161.28;-201.18;38523.46
49171.30;-248.06;38685.73
49181.31;-290.01;38783.09
49191.32;-326.13;38815.54
49201.33;-355.67;38815.54
49211.34;-378.04;38750.64
49221.35;-392.77;38653.27
49231.36;-399.54;38523.46
49241.37;-398.20;38361.18
49251.39;-388.75;38166.45
49261.41;-371.38;37939.27
49271.41;-346.41;37679.64
49281.42;-314.35;37387.55
49291.43;-275.85;37095.46
49301.46;-231.60;36803.37
49311.47;-182.58;36478.82
49321.48;-129.81;36154.28
49331.50;-74.31;35829.73
49341.51;-17.26;35472.74
49351.52;40.20;35148.19
49361.54;96.93;34856.10
49371.55;151.60;34628.92
49381.56;203.20;34434.19
49391.57;250.63;34271.92
49401.59;292.89;34207.01
49411.61;329.08;34174.56
49421.62;358.41;34207.01
49431.63;380.27;34271.92
49441.64;394.19;34369.28
49451.66;399.87;34499.10
49461.67;397.16;34661.37
49471.68;386.11;34856.10
49481.70;366.91;35083.28
49491.71;339.99;35310.46
49501.72;305.86;35602.55
49511.73;265.24;35894.64
49521.74;218.99;36186.73
49531.76;168.04;36511.28
49541.76;113.53;36835.82
49551.78;56.53;37160.37
49561.80;-1.73;37517.36
49571.81;-59.98;37809.46
49581.82;-116.97;38069.09
49591.83;-171.48;38296.28
49601.83;-222.37;38426.09
49611.84;-268.53;38555.91
49621.85;-308.99;38588.36
49631.87;-342.83;38588.36
49641.87;-369.30;38555.91
49651.89;-387.83;38458.55
49661.90;-398.00;38361.18
49671.92;-399.56;38198.91
49681.93;-392.45;38004.18
49691.95;-376.82;37777.00
49701.96;-352.99;37549.82
49711.97;-321.48;37257.73
49721.99;-282.91;36998.10
49732.00;-238.13;36673.55
49742.01;-188.12;36349.01
49752.03;-133.94;36024.46
49762.04;-76.81;35699.92
49772.05;-17.97;35375.37
49782.07;41.38;35050.83
49792.07;99.78;34791.19
49802.09;156.06;34531.55
49812.10;208.95;34336.83
49822.11;257.23;34207.01
49832.12;299.84;34142.10
49842.14;335.87;34109.65
49852.14;364.43;34109.65
49862.16;384.91;34174.56
49872.17;396.83;34271.92
49882.19;399.89;34434.19
49892.20;394.01;34596.46
49902.21;379.30;34791.19
49912.22;356.09;35018.37
49922.23;324.85;35245.55
49932.24;286.30;35537.64
49942.26;241.23;35829.73
49952.26;190.74;36121.82
49962.28;135.89;36446.37
49972.29;77.87;36738.46
49982.31;18.06;37095.46
49992.32;-42.17;37420.00
50002.32;-101.47;37712.09
50012.33;-158.53;37971.73
50022.35;-212.06;38166.45
50032.35;-260.72;38296.28
50042.37;-303.50;38393.64
50052.38;-339.36;38393.64
50062.39;-367.44;38393.64
50072.40;-387.11;38328.73
50082.42;-397.90;38231.36
50092.43;-399.51;38101.55
50102.45;-391.90;37906.82
50112.46;-375.22;37712.09
50122.48;-349.82;37484.91
50132.49;-316.32;37225.28
50142.50;-275.45;36933.19
50152.51;-228.15;36641.10
50162.52;-175.45;36349.01
50172.53;-118.68;36024.46
50182.54;-59.07;35699.92
50192.55;1.92;35375.37
50202.57;63.04;35115.74
50212.58;122.69;34888.55
50222.59;179.44;34693.83
50232.61;232.05;34564.01
50242.61;279.17;34466.65
50252.62;319.77;34434.19
50262.64;352.85;34466.65
50272.66;377.60;34499.10
50282.67;393.39;34596.46
50292.68;399.85;34693.83
50302.69;396.79;34856.10
50312.70;384.27;35050.83
50322.71;362.57;35245.55
50332.72;332.18;35472.74
50342.73;293.83;35732.37
50352.75;248.37;36024.46
50362.76;196.89;36316.55
50372.78;140.65;36608.64
50382.79;80.96;36933.19
50392.80;19.30;37257.73
50402.82;-42.93;37582.27
50412.83;-104.13;37874.37
50422.84;-162.81;38101.55
50432.85;-217.60;38296.28
50442.85;-267.14;38426.09
50452.87;-310.23;38523.46
50462.88;-345.77;38555.91
50472.90;-372.91;38523.46
50482.91;-390.92;38491.00
50492.92;-399.36;38393.64
50502.94;-397.99;38263.82
50512.95;-386.82;38101.55
50522.96;-366.12;37906.82
50532.98;-336.37;37679.64
50542.99;-298.27;37452.46
50553.00;-252.77;37160.37
50563.01;-200.96;36868.27
50573.02;-144.13;36576.19
50583.04;-83.62;36284.10
50593.05;-21.01;35959.55
50603.06;42.16;35635.01
50613.07;104.34;35407.83
50623.09;163.95;35180.64
50633.09;219.47;35018.37
50643.11;269.56;34888.55
50653.12;312.91;34823.65
50663.13;348.38;34823.65
50673.14;375.11;34856.10
50683.15;392.39;34953.46
50693.17;399.74;35083.28
50703.18;396.96;35245.55
50713.19;384.09;35407.83
50723.21;361.42;35635.01
50733.23;329.53;35862.19
50743.24;289.22;36121.82
50753.25;241.46;36413.91
50763.26;187.52;36706.00
50773.27;128.70;36998.10
50783.28;66.56;37322.64
50793.29;2.64;37647.19
50803.30;-61.38;37971.73
50813.32;-123.92;38263.82
50823.33;-183.30;38491.00
50833.34;-237.94;38685.73
50843.35;-286.51;38783.09
50853.36;-327.61;38848.00
50863.37;-360.26;38848.00
50873.39;-383.53;38815.54
50883.39;-396.82;38718.18
50893.40;-399.75;38588.36
50903.41;-392.22;38426.09
50913.43;-374.36;38231.36
50923.45;-346.66;38004.18
50933.46;-309.83;37744.55
50943.47;-264.79;37484.91
50953.48;-212.74;37192.82
50963.49;-155.03;36868.27
50973.51;-93.13;36576.19
50983.51;-28.73;36251.64
50993.53;36.51;35927.10
51003.55;100.86;35667.46
51013.57;162.53;35440.28
51023.57;219.86;35278.01
51033.59;271.43;35148.19
51043.60;315.76;35083.28
51053.62;351.63;35083.28
51063.63;378.06;35115.74
51073.64;394.34;35213.10
51083.66;400.00;35310.46
51093.67;394.84;35472.74
51103.68;379.01;35667.46
51113.69;352.86;35862.19
51123.71;317.10;36089.37
51133.72;272.73;36349.01
51143.73;220.89;36641.10
51153.74;162.95;36933.19
51163.76;100.48;37225.28
51173.77;35.27;37549.82
51183.78;-30.99;37841.91
51193.79;-96.45;38134.00
51203.81;-159.32;38361.18
51213.82;-217.85;38555.91
51223.83;-270.40;38685.73
51233.84;-315.51;38750.64
51243.86;-351.94;38750.64
51253.87;-378.62;38750.64
51263.88;-394.79;38685.73
51273.89;-399.99;38555.91
51283.91;-394.04;38426.09
51293.92;-377.06;38263.82
51303.93;-349.54;38069.09
51313.95;-312.17;37841.91
51323.96;-266.00;37582.27
51333.97;-212.34;37290.19
51343.98;-152.67;36998.10
51353.99;-88.63;36706.00
51364.01;-21.95;36413.91
51374.02;45.36;36089.37
51384.03;111.41;35829.73
51394.04;174.33;35635.01
51404.05;232.39;35440.28
51414.07;283.89;35342.92
51424.08;327.28;35310.46
51434.10;361.38;35310.46
51444.10;385.12;35342.92
51454.12;397.84;35440.28
51464.13;399.13;35537.64
51474.14;388.92;35699.92
51484.16;367.48;35894.64
51494.17;335.41;36089.37
51504.19;293.56;36349.01
51514.20;243.20;36608.64
51524.20;185.76;36868.27
51534.21;122.84;37160.37
51544.22;56.30;37484.91
51554.24;-12.00;37777.00
51564.25;-79.94;38036.64
51574.26;-145.65;38263.82
51584.28;-207.12;38458.55
51594.28;-262.52;38555.91
51604.30;-310.27;38620.82
51614.31;-348.91;38653.27
51624.32;-377.27;38620.82
51634.34;-394.47;38555.91
51644.35;-399.99;38458.55
51654.36;-393.64;38328.73
51664.37;-375.57;38166.45
51674.38;-346.29;37971.73
51684.38;-306.68;37712.09
51694.40;-257.81;37484.91
51704.40;-201.23;37192.82
51714.42;-138.46;36900.73
51724.44;-71.47;36608.64
51734.46;-2.29;36316.55
51744.48;67.02;36024.46
51754.50;134.37;35764.83
51764.51;197.67;35570.10
51774.53;255.05;35407.83
51784.55;304.72;35310.46
51794.56;345.14;35278.01
51804.58;375.07;35278.01
51814.59;393.55;35310.46
51824.60;400.00;35375.37
51834.62;394.18;35505.19
51844.63;376.26;35635.01
51854.65;346.70;35829.73
51864.67;306.43;36024.46
51874.68;256.70;36251.64
51884.69;198.94;36478.82
51894.71;135.02;36738.46
51904.72;66.79;37030.55
51914.74;-3.56;37322.64
51924.75;-73.83;37582.27
51934.76;-141.85;37777.00
51944.77;-205.52;37939.27
51954.79;-262.83;38036.64
51964.80;-311.91;38101.55
51974.80;-351.22;38069.09
51984.81;-379.52;38036.64
51994.82;-395.89;37971.73
52004.83;-399.76;37841.91
52014.85;-390.99;37712.09
52024.86;-369.79;37517.36
52034.87;-336.84;37322.64
52044.88;-293.14;37063.00
52054.89;-240.06;36803.37
52064.90;-179.30;36543.73
52074.91;-112.71;36251.64
52084.92;-42.46;35959.55
52094.94;29.24;35667.46
52104.94;100.03;35440.28
52114.96;167.68;35213.10
52124.97;229.98;35050.83
52134.98;284.88;34953.46
52144.99;330.61;34888.55
52155.00;365.65;34921.01
52165.01;388.85;34953.46
52175.03;399.38;35050.83
52185.04;396.87;35180.64
52195.05;381.40;35342.92
52205.07;353.41;35505.19
52215.08;313.77;35732.37
52225.10;263.79;35959.55
52235.10;205.11;36219.19
52245.11;139.60;36511.28
52255.12;69.44;36803.37
52265.14;-3.15;37095.46
52275.14;-75.63;37322.64
52285.16;-145.72;37549.82
52295.16;-211.00;37712.09
52305.17;-269.26;37841.91
52315.19;-318.66;37874.37
52325.20;-357.40;37874.37
52335.21;-384.16;37841.91
52345.22;-398.05;37744.55
52355.23;-398.55;37647.19
52365.25;-385.60;37484.91
52375.26;-359.61;37322.64
52385.28;-321.40;37095.46
52395.29;-272.23;36868.27
52405.31;-213.78;36608.64
52415.32;-147.97;36349.01
52425.34;-77.07;36056.91
52435.35;-3.47;35764.83
52445.36;70.30;35472.74
52455.37;141.73;35245.55
52465.39;208.34;35050.83
52475.39;267.83;34888.55
52485.41;318.17;34791.19
52495.42;357.57;34758.74
52505.44;384.60;34791.19
52515.45;398.32;34823.65
52525.46;398.19;34921.01
52535.48;384.19;35018.37
